Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:12:01,3980282, Ketinggian (Altitude) : 1965.10, Kemiringan (pitch) : 6.15, Kemiringan (roll) : -11.48
2026-05-21 10:12:02,3981286, Ketinggian (Altitude) : 1964.89, Kemiringan (pitch) : -1.54, Kemiringan (roll) : -11.20
2026-05-21 10:12:03,3982290, Ketinggian (Altitude) : 1964.64, Kemiringan (pitch) : 12.24, Kemiringan (roll) : -11.96
2026-05-21 10:12:04,3983294, Ketinggian (Altitude) : 1964.55, Kemiringan (pitch) : 7.73, Kemiringan (roll) : -13.99
2026-05-21 10:12:05,3984298, Ketinggian (Altitude) : 1964.33, Kemiringan (pitch) : 11.60, Kemiringan (roll) : -27.27
2026-05-21 10:12:06,3985302, Ketinggian (Altitude) : 1964.10, Kemiringan (pitch) : -1.27, Kemiringan (roll) : -13.94
2026-05-21 10:12:07,3986306, Ketinggian (Altitude) : 1963.88, Kemiringan (pitch) : 13.70, Kemiringan (roll) : -11.58
2026-05-21 10:12:08,3987310, Ketinggian (Altitude) : 1963.65, Kemiringan (pitch) : -1.80, Kemiringan (roll) : -4.80
2026-05-21 10:12:09,3988314, Ketinggian (Altitude) : 1963.42, Kemiringan (pitch) : 12.54, Kemiringan (roll) : -14.43
2026-05-21 10:12:10,3989318, Ketinggian (Altitude) : 1963.19, Kemiringan (pitch) : 13.87, Kemiringan (roll) : -9.81
2026-05-21 10:12:11,3990322, Ketinggian (Altitude) : 1962.98, Kemiringan (pitch) : 18.00, Kemiringan (roll) : -28.00
2026-05-21 10:12:12,3991326, Ketinggian (Altitude) : 1962.75, Kemiringan (pitch) : -1.29, Kemiringan (roll) : -36.06
2026-05-21 10:12:13,3992330, Ketinggian (Altitude) : 1962.50, Kemiringan (pitch) : -13.93, Kemiringan (roll) : -13.23
2026-05-21 10:12:14,3993334, Ketinggian (Altitude) : 1962.31, Kemiringan (pitch) : 10.85, Kemiringan (roll) : -6.84
2026-05-21 10:12:15,3994338, Ketinggian (Altitude) : 1962.09, Kemiringan (pitch) : 5.59, Kemiringan (roll) : -3.76
2026-05-21 10:12:16,3995342, Ketinggian (Altitude) : 1961.85, Kemiringan (pitch) : 14.97, Kemiringan (roll) : -6.64
2026-05-21 10:12:17,3996346, Ketinggian (Altitude) : 1961.63, Kemiringan (pitch) : 3.77, Kemiringan (roll) : -10.68
2026-05-21 10:12:18,3997350, Ketinggian (Altitude) : 1961.40, Kemiringan (pitch) : 12.72, Kemiringan (roll) : -10.54
2026-05-21 10:12:19,3998354, Ketinggian (Altitude) : 1961.20, Kemiringan (pitch) : 19.54, Kemiringan (roll) : -21.09
2026-05-21 10:12:20,3999358, Ketinggian (Altitude) : 1961.09, Kemiringan (pitch) : 0.65, Kemiringan (roll) : 0.94
2026-05-21 10:12:21,4000362, Ketinggian (Altitude) : 1960.84, Kemiringan (pitch) : -3.11, Kemiringan (roll) : -8.75
2026-05-21 10:12:22,4001366, Ketinggian (Altitude) : 1960.64, Kemiringan (pitch) : 8.54, Kemiringan (roll) : -8.60
2026-05-21 10:12:23,4002370, Ketinggian (Altitude) : 1960.44, Kemiringan (pitch) : 3.65, Kemiringan (roll) : -3.18
2026-05-21 10:12:24,4003374, Ketinggian (Altitude) : 1960.24, Kemiringan (pitch) : 5.67, Kemiringan (roll) : -12.25
2026-05-21 10:12:25,4004378, Ketinggian (Altitude) : 1960.05, Kemiringan (pitch) : 9.61, Kemiringan (roll) : 0.84
2026-05-21 10:12:26,4005382, Ketinggian (Altitude) : 1959.90, Kemiringan (pitch) : 9.62, Kemiringan (roll) : -5.12
2026-05-21 10:12:27,4006386, Ketinggian (Altitude) : 1959.75, Kemiringan (pitch) : 1.69, Kemiringan (roll) : 2.22
2026-05-21 10:12:28,4007390, Ketinggian (Altitude) : 1959.59, Kemiringan (pitch) : -1.17, Kemiringan (roll) : 4.48
2026-05-21 10:12:29,4008394, Ketinggian (Altitude) : 1959.48, Kemiringan (pitch) : -3.09, Kemiringan (roll) : 1.34
2026-05-21 10:12:30,4009398, Ketinggian (Altitude) : 1959.37, Kemiringan (pitch) : -10.01, Kemiringan (roll) : -11.51
2026-05-21 10:12:31,4010402, Ketinggian (Altitude) : 1959.30, Kemiringan (pitch) : -4.04, Kemiringan (roll) : -11.50
2026-05-21 10:12:32,4011406, Ketinggian (Altitude) : 1959.22, Kemiringan (pitch) : 2.75, Kemiringan (roll) : -17.68
2026-05-21 10:12:33,4012410, Ketinggian (Altitude) : 1959.16, Kemiringan (pitch) : 5.85, Kemiringan (roll) : -6.21
2026-05-21 10:12:34,4013414, Ketinggian (Altitude) : 1959.14, Kemiringan (pitch) : -14.96, Kemiringan (roll) : -3.61
2026-05-21 10:12:35,4014418, Ketinggian (Altitude) : 1959.09, Kemiringan (pitch) : 4.33, Kemiringan (roll) : -3.54
2026-05-21 10:12:36,4015422, Ketinggian (Altitude) : 1959.09, Kemiringan (pitch) : -18.02, Kemiringan (roll) : -12.28
2026-05-21 10:12:37,4016426, Ketinggian (Altitude) : 1959.04, Kemiringan (pitch) : -0.76, Kemiringan (roll) : -4.49
2026-05-21 10:12:38,4017430, Ketinggian (Altitude) : 1959.07, Kemiringan (pitch) : -7.93, Kemiringan (roll) : -25.33
2026-05-21 10:12:39,4018434, Ketinggian (Altitude) : 1959.10, Kemiringan (pitch) : 2.95, Kemiringan (roll) : -15.47
2026-05-21 10:12:40,4019438, Ketinggian (Altitude) : 1959.13, Kemiringan (pitch) : 11.89, Kemiringan (roll) : -1.51
2026-05-21 10:12:41,4020442, Ketinggian (Altitude) : 1959.19, Kemiringan (pitch) : 0.95, Kemiringan (roll) : -12.17
2026-05-21 10:12:42,4021446, Ketinggian (Altitude) : 1959.23, Kemiringan (pitch) : 7.65, Kemiringan (roll) : -3.35
2026-05-21 10:12:43,4022450, Ketinggian (Altitude) : 1959.33, Kemiringan (pitch) : 14.62, Kemiringan (roll) : -10.17
2026-05-21 10:12:44,4023454, Ketinggian (Altitude) : 1959.39, Kemiringan (pitch) : -2.96, Kemiringan (roll) : -5.06
2026-05-21 10:12:45,4024458, Ketinggian (Altitude) : 1959.47, Kemiringan (pitch) : 32.85, Kemiringan (roll) : -8.38
2026-05-21 10:12:46,4025462, Ketinggian (Altitude) : 1959.56, Kemiringan (pitch) : 28.09, Kemiringan (roll) : 5.25
2026-05-21 10:12:47,4026466, Ketinggian (Altitude) : 1959.68, Kemiringan (pitch) : 6.48, Kemiringan (roll) : -9.57
2026-05-21 10:12:48,4027470, Ketinggian (Altitude) : 1959.78, Kemiringan (pitch) : 3.26, Kemiringan (roll) : -7.02
2026-05-21 10:12:49,4028474, Ketinggian (Altitude) : 1959.89, Kemiringan (pitch) : 14.28, Kemiringan (roll) : -12.33
2026-05-21 10:12:50,4029478, Ketinggian (Altitude) : 1959.93, Kemiringan (pitch) : -13.37, Kemiringan (roll) : -8.76
2026-05-21 10:12:51,4030482, Ketinggian (Altitude) : 1960.05, Kemiringan (pitch) : -0.60, Kemiringan (roll) : 0.32
2026-05-21 10:12:52,4031486, Ketinggian (Altitude) : 1960.16, Kemiringan (pitch) : 7.70, Kemiringan (roll) : 0.98
2026-05-21 10:12:53,4032490, Ketinggian (Altitude) : 1960.29, Kemiringan (pitch) : 5.44, Kemiringan (roll) : 10.99
2026-05-21 10:12:54,4033494, Ketinggian (Altitude) : 1960.43, Kemiringan (pitch) : 19.54, Kemiringan (roll) : -38.67
2026-05-21 10:12:55,4034498, Ketinggian (Altitude) : 1960.58, Kemiringan (pitch) : 10.23, Kemiringan (roll) : 0.63
2026-05-21 10:12:56,4035502, Ketinggian (Altitude) : 1960.71, Kemiringan (pitch) : 16.10, Kemiringan (roll) : -8.27
2026-05-21 10:12:57,4036506, Ketinggian (Altitude) : 1960.85, Kemiringan (pitch) : 0.12, Kemiringan (roll) : -3.38
2026-05-21 10:12:58,4037510, Ketinggian (Altitude) : 1961.01, Kemiringan (pitch) : 21.68, Kemiringan (roll) : 10.12
2026-05-21 10:12:59,4038514, Ketinggian (Altitude) : 1961.14, Kemiringan (pitch) : 4.44, Kemiringan (roll) : -2.74
2026-05-21 10:13:00,4039518, Ketinggian (Altitude) : 1961.28, Kemiringan (pitch) : 9.78, Kemiringan (roll) : -2.97
2026-05-21 10:13:01,4040522, Ketinggian (Altitude) : 1961.41, Kemiringan (pitch) : 10.96, Kemiringan (roll) : -11.42
2026-05-21 10:13:02,4041526, Ketinggian (Altitude) : 1961.55, Kemiringan (pitch) : -7.80, Kemiringan (roll) : -21.36
2026-05-21 10:13:03,4042530, Ketinggian (Altitude) : 1961.67, Kemiringan (pitch) : 6.88, Kemiringan (roll) : -1.40
2026-05-21 10:13:04,4043534, Ketinggian (Altitude) : 1961.75, Kemiringan (pitch) : -3.25, Kemiringan (roll) : -4.21
2026-05-21 10:13:05,4044538, Ketinggian (Altitude) : 1961.81, Kemiringan (pitch) : -2.62, Kemiringan (roll) : 0.49
2026-05-21 10:13:06,4045542, Ketinggian (Altitude) : 1961.86, Kemiringan (pitch) : 11.95, Kemiringan (roll) : -9.36
2026-05-21 10:13:07,4046546, Ketinggian (Altitude) : 1961.89, Kemiringan (pitch) : -2.08, Kemiringan (roll) : -9.17
2026-05-21 10:13:08,4047550, Ketinggian (Altitude) : 1961.89, Kemiringan (pitch) : 14.94, Kemiringan (roll) : -7.78
2026-05-21 10:13:09,4048554, Ketinggian (Altitude) : 1961.89, Kemiringan (pitch) : 12.82, Kemiringan (roll) : -17.02
2026-05-21 10:13:10,4049558, Ketinggian (Altitude) : 1961.86, Kemiringan (pitch) : 10.20, Kemiringan (roll) : -0.25
2026-05-21 10:13:11,4050562, Ketinggian (Altitude) : 1961.81, Kemiringan (pitch) : 15.45, Kemiringan (roll) : 23.62
2026-05-21 10:13:12,4051566, Ketinggian (Altitude) : 1961.77, Kemiringan (pitch) : 9.08, Kemiringan (roll) : 2.27
2026-05-21 10:13:13,4052570, Ketinggian (Altitude) : 1961.65, Kemiringan (pitch) : 14.02, Kemiringan (roll) : -12.86
2026-05-21 10:13:14,4053574, Ketinggian (Altitude) : 1961.54, Kemiringan (pitch) : -1.06, Kemiringan (roll) : -11.28
