Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:51:50,6369802, Ketinggian (Altitude) : 2021.96, Kemiringan (pitch) : -4.70, Kemiringan (roll) : 0.13
2026-05-21 10:51:51,6370806, Ketinggian (Altitude) : 2021.98, Kemiringan (pitch) : 31.75, Kemiringan (roll) : 2.47
2026-05-21 10:51:52,6371810, Ketinggian (Altitude) : 2021.98, Kemiringan (pitch) : -13.24, Kemiringan (roll) : 2.23
2026-05-21 10:51:53,6372814, Ketinggian (Altitude) : 2022.00, Kemiringan (pitch) : -27.95, Kemiringan (roll) : 5.05
2026-05-21 10:51:54,6373818, Ketinggian (Altitude) : 2021.98, Kemiringan (pitch) : -20.78, Kemiringan (roll) : 12.58
2026-05-21 10:51:55,6374822, Ketinggian (Altitude) : 2021.98, Kemiringan (pitch) : 3.91, Kemiringan (roll) : -6.01
2026-05-21 10:51:56,6375826, Ketinggian (Altitude) : 2021.98, Kemiringan (pitch) : -14.16, Kemiringan (roll) : 42.75
2026-05-21 10:51:57,6376830, Ketinggian (Altitude) : 2022.00, Kemiringan (pitch) : -7.05, Kemiringan (roll) : 23.25
2026-05-21 10:51:58,6377834, Ketinggian (Altitude) : 2022.00, Kemiringan (pitch) : -1.61, Kemiringan (roll) : 33.89
2026-05-21 10:51:59,6378838, Ketinggian (Altitude) : 2022.00, Kemiringan (pitch) : -4.25, Kemiringan (roll) : 35.70
2026-05-21 10:52:00,6379842, Ketinggian (Altitude) : 2022.00, Kemiringan (pitch) : -14.26, Kemiringan (roll) : 52.93
2026-05-21 10:52:01,6380846, Ketinggian (Altitude) : 2022.01, Kemiringan (pitch) : -9.12, Kemiringan (roll) : 4.68
2026-05-21 10:52:02,6381850, Ketinggian (Altitude) : 2022.00, Kemiringan (pitch) : -10.73, Kemiringan (roll) : 2.28
2026-05-21 10:52:03,6382854, Ketinggian (Altitude) : 2022.01, Kemiringan (pitch) : -15.92, Kemiringan (roll) : 5.69
2026-05-21 10:52:04,6383858, Ketinggian (Altitude) : 2022.00, Kemiringan (pitch) : -14.23, Kemiringan (roll) : 7.61
2026-05-21 10:52:05,6384862, Ketinggian (Altitude) : 2022.00, Kemiringan (pitch) : -14.30, Kemiringan (roll) : 8.25
2026-05-21 10:52:06,6385866, Ketinggian (Altitude) : 2021.97, Kemiringan (pitch) : -13.89, Kemiringan (roll) : 8.93
2026-05-21 10:52:07,6386870, Ketinggian (Altitude) : 2021.97, Kemiringan (pitch) : -13.29, Kemiringan (roll) : 10.58
2026-05-21 10:52:08,6387874, Ketinggian (Altitude) : 2021.97, Kemiringan (pitch) : -12.85, Kemiringan (roll) : 11.78
2026-05-21 10:52:09,6388878, Ketinggian (Altitude) : 2021.94, Kemiringan (pitch) : -10.74, Kemiringan (roll) : 14.38
