Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 11:00:26,6885858, Ketinggian (Altitude) : 1994.32, Kemiringan (pitch) : -1.11, Kemiringan (roll) : 6.44
2026-05-21 11:00:27,6886862, Ketinggian (Altitude) : 1993.98, Kemiringan (pitch) : 5.55, Kemiringan (roll) : -3.47
2026-05-21 11:00:28,6887866, Ketinggian (Altitude) : 1993.66, Kemiringan (pitch) : -12.62, Kemiringan (roll) : 15.70
2026-05-21 11:00:29,6888870, Ketinggian (Altitude) : 1993.32, Kemiringan (pitch) : -7.59, Kemiringan (roll) : -6.54
2026-05-21 11:00:30,6889874, Ketinggian (Altitude) : 1993.00, Kemiringan (pitch) : 0.25, Kemiringan (roll) : 33.56
2026-05-21 11:00:31,6890878, Ketinggian (Altitude) : 1992.83, Kemiringan (pitch) : -18.51, Kemiringan (roll) : 3.75
2026-05-21 11:00:32,6891882, Ketinggian (Altitude) : 1992.51, Kemiringan (pitch) : 13.34, Kemiringan (roll) : 11.24
2026-05-21 11:00:33,6892886, Ketinggian (Altitude) : 1992.15, Kemiringan (pitch) : 11.95, Kemiringan (roll) : 4.67
2026-05-21 11:00:34,6893890, Ketinggian (Altitude) : 1991.83, Kemiringan (pitch) : -4.18, Kemiringan (roll) : 6.61
2026-05-21 11:00:35,6894894, Ketinggian (Altitude) : 1991.52, Kemiringan (pitch) : 4.59, Kemiringan (roll) : 13.48
2026-05-21 11:00:36,6895898, Ketinggian (Altitude) : 1991.20, Kemiringan (pitch) : 0.62, Kemiringan (roll) : 9.82
2026-05-21 11:00:37,6896902, Ketinggian (Altitude) : 1990.87, Kemiringan (pitch) : 0.25, Kemiringan (roll) : 5.49
2026-05-21 11:00:38,6897906, Ketinggian (Altitude) : 1990.58, Kemiringan (pitch) : -4.16, Kemiringan (roll) : 4.09
2026-05-21 11:00:39,6898910, Ketinggian (Altitude) : 1990.27, Kemiringan (pitch) : 13.10, Kemiringan (roll) : 9.62
2026-05-21 11:00:40,6899914, Ketinggian (Altitude) : 1989.98, Kemiringan (pitch) : 18.98, Kemiringan (roll) : 0.70
2026-05-21 11:00:41,6900918, Ketinggian (Altitude) : 1989.65, Kemiringan (pitch) : -7.54, Kemiringan (roll) : -1.77
2026-05-21 11:00:42,6901922, Ketinggian (Altitude) : 1989.36, Kemiringan (pitch) : 5.47, Kemiringan (roll) : -0.95
2026-05-21 11:00:43,6902926, Ketinggian (Altitude) : 1989.05, Kemiringan (pitch) : -3.75, Kemiringan (roll) : 10.22
2026-05-21 11:00:44,6903930, Ketinggian (Altitude) : 1988.74, Kemiringan (pitch) : 14.94, Kemiringan (roll) : -15.67
2026-05-21 11:00:45,6904934, Ketinggian (Altitude) : 1988.62, Kemiringan (pitch) : -11.05, Kemiringan (roll) : 2.70
2026-05-21 11:00:46,6905938, Ketinggian (Altitude) : 1988.33, Kemiringan (pitch) : -1.61, Kemiringan (roll) : 5.10
2026-05-21 11:00:47,6906942, Ketinggian (Altitude) : 1988.04, Kemiringan (pitch) : 11.94, Kemiringan (roll) : 18.43
2026-05-21 11:00:48,6907946, Ketinggian (Altitude) : 1987.76, Kemiringan (pitch) : 7.41, Kemiringan (roll) : 7.92
2026-05-21 11:00:49,6908950, Ketinggian (Altitude) : 1987.45, Kemiringan (pitch) : -4.67, Kemiringan (roll) : 7.49
2026-05-21 11:00:50,6909954, Ketinggian (Altitude) : 1987.18, Kemiringan (pitch) : 15.45, Kemiringan (roll) : -8.19
2026-05-21 11:00:51,6910958, Ketinggian (Altitude) : 1986.89, Kemiringan (pitch) : 12.45, Kemiringan (roll) : 4.12
2026-05-21 11:00:52,6911962, Ketinggian (Altitude) : 1986.60, Kemiringan (pitch) : 4.48, Kemiringan (roll) : 12.03
2026-05-21 11:00:53,6912966, Ketinggian (Altitude) : 1986.32, Kemiringan (pitch) : 7.61, Kemiringan (roll) : -6.62
2026-05-21 11:00:54,6913970, Ketinggian (Altitude) : 1986.03, Kemiringan (pitch) : 7.35, Kemiringan (roll) : -0.08
2026-05-21 11:00:55,6914974, Ketinggian (Altitude) : 1985.73, Kemiringan (pitch) : 11.90, Kemiringan (roll) : 4.95
