Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:09:51,3850766, Ketinggian (Altitude) : 1997.49, Kemiringan (pitch) : -4.53, Kemiringan (roll) : -16.85
2026-05-21 10:09:52,3851770, Ketinggian (Altitude) : 1997.36, Kemiringan (pitch) : 12.41, Kemiringan (roll) : -4.46
2026-05-21 10:09:53,3852774, Ketinggian (Altitude) : 1997.29, Kemiringan (pitch) : 16.87, Kemiringan (roll) : 1.39
2026-05-21 10:09:54,3853778, Ketinggian (Altitude) : 1997.21, Kemiringan (pitch) : 9.93, Kemiringan (roll) : -5.83
2026-05-21 10:09:55,3854782, Ketinggian (Altitude) : 1997.14, Kemiringan (pitch) : 5.73, Kemiringan (roll) : -16.19
2026-05-21 10:09:56,3855786, Ketinggian (Altitude) : 1997.08, Kemiringan (pitch) : 8.66, Kemiringan (roll) : -15.88
2026-05-21 10:09:57,3856790, Ketinggian (Altitude) : 1996.99, Kemiringan (pitch) : 1.90, Kemiringan (roll) : -9.05
2026-05-21 10:09:58,3857794, Ketinggian (Altitude) : 1996.83, Kemiringan (pitch) : -8.09, Kemiringan (roll) : -6.03
2026-05-21 10:09:59,3858798, Ketinggian (Altitude) : 1996.68, Kemiringan (pitch) : 2.84, Kemiringan (roll) : -3.66
2026-05-21 10:10:00,3859802, Ketinggian (Altitude) : 1996.48, Kemiringan (pitch) : 6.23, Kemiringan (roll) : 1.89
2026-05-21 10:10:01,3860806, Ketinggian (Altitude) : 1996.25, Kemiringan (pitch) : -3.35, Kemiringan (roll) : -25.90
2026-05-21 10:10:02,3861810, Ketinggian (Altitude) : 1995.99, Kemiringan (pitch) : -1.18, Kemiringan (roll) : -2.49
2026-05-21 10:10:03,3862814, Ketinggian (Altitude) : 1995.72, Kemiringan (pitch) : 4.71, Kemiringan (roll) : -13.31
2026-05-21 10:10:04,3863818, Ketinggian (Altitude) : 1995.43, Kemiringan (pitch) : 8.63, Kemiringan (roll) : -10.83
2026-05-21 10:10:05,3864822, Ketinggian (Altitude) : 1995.15, Kemiringan (pitch) : -4.32, Kemiringan (roll) : 7.96
2026-05-21 10:10:06,3865826, Ketinggian (Altitude) : 1994.86, Kemiringan (pitch) : -16.64, Kemiringan (roll) : -1.49
2026-05-21 10:10:07,3866830, Ketinggian (Altitude) : 1994.69, Kemiringan (pitch) : 7.91, Kemiringan (roll) : -11.53
2026-05-21 10:10:08,3867834, Ketinggian (Altitude) : 1994.35, Kemiringan (pitch) : -4.43, Kemiringan (roll) : -5.27
2026-05-21 10:10:09,3868838, Ketinggian (Altitude) : 1994.01, Kemiringan (pitch) : -0.70, Kemiringan (roll) : 10.07
2026-05-21 10:10:10,3869842, Ketinggian (Altitude) : 1993.65, Kemiringan (pitch) : 3.28, Kemiringan (roll) : -8.47
2026-05-21 10:10:11,3870846, Ketinggian (Altitude) : 1993.35, Kemiringan (pitch) : 5.26, Kemiringan (roll) : 5.11
2026-05-21 10:10:12,3871850, Ketinggian (Altitude) : 1993.00, Kemiringan (pitch) : 2.31, Kemiringan (roll) : 1.56
2026-05-21 10:10:13,3872854, Ketinggian (Altitude) : 1992.64, Kemiringan (pitch) : 3.67, Kemiringan (roll) : -2.10
2026-05-21 10:10:14,3873858, Ketinggian (Altitude) : 1992.30, Kemiringan (pitch) : 5.26, Kemiringan (roll) : -0.79
2026-05-21 10:10:15,3874862, Ketinggian (Altitude) : 1991.95, Kemiringan (pitch) : -3.06, Kemiringan (roll) : 2.67
2026-05-21 10:10:16,3875866, Ketinggian (Altitude) : 1991.62, Kemiringan (pitch) : -4.20, Kemiringan (roll) : -7.96
2026-05-21 10:10:17,3876870, Ketinggian (Altitude) : 1991.28, Kemiringan (pitch) : 2.84, Kemiringan (roll) : -2.31
2026-05-21 10:10:18,3877874, Ketinggian (Altitude) : 1990.96, Kemiringan (pitch) : 19.00, Kemiringan (roll) : 1.53
2026-05-21 10:10:19,3878878, Ketinggian (Altitude) : 1990.64, Kemiringan (pitch) : -1.15, Kemiringan (roll) : -14.45
2026-05-21 10:10:20,3879882, Ketinggian (Altitude) : 1990.32, Kemiringan (pitch) : -7.03, Kemiringan (roll) : -2.04
2026-05-21 10:10:21,3880886, Ketinggian (Altitude) : 1990.15, Kemiringan (pitch) : -3.32, Kemiringan (roll) : -1.70
2026-05-21 10:10:22,3881890, Ketinggian (Altitude) : 1989.81, Kemiringan (pitch) : 2.13, Kemiringan (roll) : -0.79
2026-05-21 10:10:23,3882894, Ketinggian (Altitude) : 1989.52, Kemiringan (pitch) : 2.39, Kemiringan (roll) : -7.53
2026-05-21 10:10:24,3883898, Ketinggian (Altitude) : 1989.15, Kemiringan (pitch) : -5.21, Kemiringan (roll) : -13.65
2026-05-21 10:10:25,3884902, Ketinggian (Altitude) : 1988.84, Kemiringan (pitch) : 3.25, Kemiringan (roll) : -0.19
2026-05-21 10:10:26,3885906, Ketinggian (Altitude) : 1988.51, Kemiringan (pitch) : 6.50, Kemiringan (roll) : -9.71
2026-05-21 10:10:27,3886910, Ketinggian (Altitude) : 1988.19, Kemiringan (pitch) : 6.60, Kemiringan (roll) : -13.95
2026-05-21 10:10:28,3887914, Ketinggian (Altitude) : 1987.86, Kemiringan (pitch) : -2.82, Kemiringan (roll) : -0.64
2026-05-21 10:10:29,3888918, Ketinggian (Altitude) : 1987.54, Kemiringan (pitch) : 1.51, Kemiringan (roll) : -9.10
2026-05-21 10:10:30,3889922, Ketinggian (Altitude) : 1987.23, Kemiringan (pitch) : 10.80, Kemiringan (roll) : -6.89
2026-05-21 10:10:31,3890926, Ketinggian (Altitude) : 1986.91, Kemiringan (pitch) : 14.28, Kemiringan (roll) : -5.70
2026-05-21 10:10:32,3891930, Ketinggian (Altitude) : 1986.58, Kemiringan (pitch) : -22.08, Kemiringan (roll) : 2.02
2026-05-21 10:10:33,3892934, Ketinggian (Altitude) : 1986.25, Kemiringan (pitch) : 23.80, Kemiringan (roll) : -5.99
2026-05-21 10:10:34,3893938, Ketinggian (Altitude) : 1985.93, Kemiringan (pitch) : -0.25, Kemiringan (roll) : -8.74
2026-05-21 10:10:35,3894942, Ketinggian (Altitude) : 1985.76, Kemiringan (pitch) : 4.78, Kemiringan (roll) : -9.90
2026-05-21 10:10:36,3895946, Ketinggian (Altitude) : 1985.46, Kemiringan (pitch) : 4.52, Kemiringan (roll) : -16.75
2026-05-21 10:10:37,3896950, Ketinggian (Altitude) : 1985.10, Kemiringan (pitch) : 11.10, Kemiringan (roll) : 1.68
2026-05-21 10:10:38,3897954, Ketinggian (Altitude) : 1984.77, Kemiringan (pitch) : -5.59, Kemiringan (roll) : -5.06
2026-05-21 10:10:39,3898958, Ketinggian (Altitude) : 1984.45, Kemiringan (pitch) : 6.78, Kemiringan (roll) : -4.92
2026-05-21 10:10:40,3899962, Ketinggian (Altitude) : 1984.12, Kemiringan (pitch) : -0.84, Kemiringan (roll) : 4.70
2026-05-21 10:10:41,3900966, Ketinggian (Altitude) : 1983.81, Kemiringan (pitch) : 5.53, Kemiringan (roll) : -2.84
2026-05-21 10:10:42,3901970, Ketinggian (Altitude) : 1983.49, Kemiringan (pitch) : -0.63, Kemiringan (roll) : -10.29
2026-05-21 10:10:44,3902974, Ketinggian (Altitude) : 1983.20, Kemiringan (pitch) : 7.42, Kemiringan (roll) : 1.61
2026-05-21 10:10:45,3903978, Ketinggian (Altitude) : 1982.89, Kemiringan (pitch) : 29.37, Kemiringan (roll) : -19.95
2026-05-21 10:10:46,3904982, Ketinggian (Altitude) : 1982.55, Kemiringan (pitch) : -3.80, Kemiringan (roll) : -8.58
