Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:16:50,4269434, Ketinggian (Altitude) : 1960.63, Kemiringan (pitch) : 10.16, Kemiringan (roll) : -8.73
2026-05-21 10:16:51,4270438, Ketinggian (Altitude) : 1960.66, Kemiringan (pitch) : 10.13, Kemiringan (roll) : 8.24
2026-05-21 10:16:52,4271442, Ketinggian (Altitude) : 1960.74, Kemiringan (pitch) : 4.46, Kemiringan (roll) : 6.34
2026-05-21 10:16:53,4272446, Ketinggian (Altitude) : 1960.78, Kemiringan (pitch) : 6.87, Kemiringan (roll) : -3.94
2026-05-21 10:16:54,4273450, Ketinggian (Altitude) : 1960.84, Kemiringan (pitch) : 18.91, Kemiringan (roll) : -7.29
2026-05-21 10:16:55,4274454, Ketinggian (Altitude) : 1960.86, Kemiringan (pitch) : 15.68, Kemiringan (roll) : -6.12
2026-05-21 10:16:56,4275458, Ketinggian (Altitude) : 1960.89, Kemiringan (pitch) : 7.51, Kemiringan (roll) : 4.04
2026-05-21 10:16:57,4276462, Ketinggian (Altitude) : 1960.92, Kemiringan (pitch) : -12.39, Kemiringan (roll) : -4.72
2026-05-21 10:16:58,4277466, Ketinggian (Altitude) : 1960.95, Kemiringan (pitch) : 21.44, Kemiringan (roll) : 1.71
2026-05-21 10:16:59,4278470, Ketinggian (Altitude) : 1960.95, Kemiringan (pitch) : -11.33, Kemiringan (roll) : 3.22
2026-05-21 10:17:00,4279474, Ketinggian (Altitude) : 1960.92, Kemiringan (pitch) : 10.91, Kemiringan (roll) : 0.91
2026-05-21 10:17:01,4280478, Ketinggian (Altitude) : 1960.85, Kemiringan (pitch) : 36.44, Kemiringan (roll) : -15.37
2026-05-21 10:17:02,4281482, Ketinggian (Altitude) : 1960.76, Kemiringan (pitch) : 7.99, Kemiringan (roll) : 3.27
2026-05-21 10:17:03,4282486, Ketinggian (Altitude) : 1960.67, Kemiringan (pitch) : 9.81, Kemiringan (roll) : -2.68
2026-05-21 10:17:04,4283490, Ketinggian (Altitude) : 1960.56, Kemiringan (pitch) : 10.94, Kemiringan (roll) : 5.34
2026-05-21 10:17:05,4284494, Ketinggian (Altitude) : 1960.40, Kemiringan (pitch) : 12.60, Kemiringan (roll) : -11.40
2026-05-21 10:17:06,4285498, Ketinggian (Altitude) : 1960.34, Kemiringan (pitch) : 5.27, Kemiringan (roll) : -8.49
2026-05-21 10:17:07,4286502, Ketinggian (Altitude) : 1960.17, Kemiringan (pitch) : 12.30, Kemiringan (roll) : -13.73
2026-05-21 10:17:08,4287506, Ketinggian (Altitude) : 1960.00, Kemiringan (pitch) : 3.37, Kemiringan (roll) : -28.64
2026-05-21 10:17:09,4288510, Ketinggian (Altitude) : 1959.85, Kemiringan (pitch) : 4.07, Kemiringan (roll) : -6.75
2026-05-21 10:17:10,4289514, Ketinggian (Altitude) : 1959.65, Kemiringan (pitch) : 10.61, Kemiringan (roll) : -4.19
2026-05-21 10:17:11,4290518, Ketinggian (Altitude) : 1959.44, Kemiringan (pitch) : 20.04, Kemiringan (roll) : -9.41
2026-05-21 10:17:12,4291522, Ketinggian (Altitude) : 1959.22, Kemiringan (pitch) : 10.20, Kemiringan (roll) : 2.72
2026-05-21 10:17:13,4292526, Ketinggian (Altitude) : 1958.99, Kemiringan (pitch) : 35.13, Kemiringan (roll) : -27.77
2026-05-21 10:17:14,4293530, Ketinggian (Altitude) : 1958.71, Kemiringan (pitch) : 8.06, Kemiringan (roll) : -16.99
2026-05-21 10:17:15,4294534, Ketinggian (Altitude) : 1958.48, Kemiringan (pitch) : 34.89, Kemiringan (roll) : -15.55
2026-05-21 10:17:16,4295538, Ketinggian (Altitude) : 1958.23, Kemiringan (pitch) : -3.88, Kemiringan (roll) : 4.90
2026-05-21 10:17:17,4296542, Ketinggian (Altitude) : 1957.97, Kemiringan (pitch) : 25.99, Kemiringan (roll) : -12.28
2026-05-21 10:17:18,4297546, Ketinggian (Altitude) : 1957.71, Kemiringan (pitch) : 16.25, Kemiringan (roll) : 10.79
2026-05-21 10:17:19,4298550, Ketinggian (Altitude) : 1957.48, Kemiringan (pitch) : 0.08, Kemiringan (roll) : 0.93
2026-05-21 10:17:20,4299554, Ketinggian (Altitude) : 1957.23, Kemiringan (pitch) : 10.01, Kemiringan (roll) : 2.38
2026-05-21 10:17:21,4300558, Ketinggian (Altitude) : 1957.11, Kemiringan (pitch) : 2.06, Kemiringan (roll) : -11.93
2026-05-21 10:17:22,4301562, Ketinggian (Altitude) : 1956.87, Kemiringan (pitch) : 4.68, Kemiringan (roll) : -12.27
2026-05-21 10:17:23,4302566, Ketinggian (Altitude) : 1956.64, Kemiringan (pitch) : 6.29, Kemiringan (roll) : -16.57
2026-05-21 10:17:24,4303570, Ketinggian (Altitude) : 1956.41, Kemiringan (pitch) : 8.52, Kemiringan (roll) : -5.54
2026-05-21 10:17:25,4304574, Ketinggian (Altitude) : 1956.18, Kemiringan (pitch) : -3.04, Kemiringan (roll) : -12.72
2026-05-21 10:17:26,4305578, Ketinggian (Altitude) : 1955.93, Kemiringan (pitch) : 1.23, Kemiringan (roll) : -11.38
2026-05-21 10:17:27,4306582, Ketinggian (Altitude) : 1955.75, Kemiringan (pitch) : 6.92, Kemiringan (roll) : -19.32
2026-05-21 10:17:28,4307586, Ketinggian (Altitude) : 1955.52, Kemiringan (pitch) : 12.37, Kemiringan (roll) : -11.32
2026-05-21 10:17:29,4308590, Ketinggian (Altitude) : 1955.32, Kemiringan (pitch) : 15.71, Kemiringan (roll) : -22.32
2026-05-21 10:17:30,4309594, Ketinggian (Altitude) : 1955.07, Kemiringan (pitch) : 18.63, Kemiringan (roll) : -21.44
2026-05-21 10:17:31,4310598, Ketinggian (Altitude) : 1954.88, Kemiringan (pitch) : 8.79, Kemiringan (roll) : -6.21
2026-05-21 10:17:32,4311602, Ketinggian (Altitude) : 1954.68, Kemiringan (pitch) : -5.08, Kemiringan (roll) : 3.21
2026-05-21 10:17:33,4312606, Ketinggian (Altitude) : 1954.46, Kemiringan (pitch) : -23.78, Kemiringan (roll) : -17.25
2026-05-21 10:17:34,4313610, Ketinggian (Altitude) : 1954.26, Kemiringan (pitch) : -4.77, Kemiringan (roll) : -15.37
2026-05-21 10:17:35,4314614, Ketinggian (Altitude) : 1954.06, Kemiringan (pitch) : 4.25, Kemiringan (roll) : 0.93
2026-05-21 10:17:36,4315618, Ketinggian (Altitude) : 1953.87, Kemiringan (pitch) : 11.94, Kemiringan (roll) : 17.72
2026-05-21 10:17:37,4316622, Ketinggian (Altitude) : 1953.83, Kemiringan (pitch) : -4.30, Kemiringan (roll) : 9.98
2026-05-21 10:17:38,4317626, Ketinggian (Altitude) : 1953.69, Kemiringan (pitch) : -14.00, Kemiringan (roll) : 1.91
2026-05-21 10:17:39,4318630, Ketinggian (Altitude) : 1953.57, Kemiringan (pitch) : 6.24, Kemiringan (roll) : -22.12
2026-05-21 10:17:40,4319634, Ketinggian (Altitude) : 1953.46, Kemiringan (pitch) : 10.89, Kemiringan (roll) : -25.14
2026-05-21 10:17:41,4320638, Ketinggian (Altitude) : 1953.37, Kemiringan (pitch) : 10.47, Kemiringan (roll) : -18.60
2026-05-21 10:17:42,4321642, Ketinggian (Altitude) : 1953.30, Kemiringan (pitch) : -17.31, Kemiringan (roll) : -24.50
2026-05-21 10:17:43,4322646, Ketinggian (Altitude) : 1953.26, Kemiringan (pitch) : -4.92, Kemiringan (roll) : -6.15
2026-05-21 10:17:44,4323650, Ketinggian (Altitude) : 1953.23, Kemiringan (pitch) : 20.14, Kemiringan (roll) : 0.73
