Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:55:25,6584658, Ketinggian (Altitude) : 2012.42, Kemiringan (pitch) : 15.14, Kemiringan (roll) : 8.66
2026-05-21 10:55:26,6585662, Ketinggian (Altitude) : 2012.39, Kemiringan (pitch) : 0.41, Kemiringan (roll) : 15.18
2026-05-21 10:55:27,6586666, Ketinggian (Altitude) : 2012.36, Kemiringan (pitch) : -6.56, Kemiringan (roll) : 6.41
2026-05-21 10:55:28,6587670, Ketinggian (Altitude) : 2012.36, Kemiringan (pitch) : -24.15, Kemiringan (roll) : -3.11
2026-05-21 10:55:29,6588674, Ketinggian (Altitude) : 2012.36, Kemiringan (pitch) : 0.92, Kemiringan (roll) : 17.52
2026-05-21 10:55:30,6589678, Ketinggian (Altitude) : 2012.33, Kemiringan (pitch) : -0.37, Kemiringan (roll) : 11.14
2026-05-21 10:55:31,6590682, Ketinggian (Altitude) : 2012.31, Kemiringan (pitch) : 9.94, Kemiringan (roll) : 7.13
2026-05-21 10:55:32,6591686, Ketinggian (Altitude) : 2012.28, Kemiringan (pitch) : 12.01, Kemiringan (roll) : 14.80
2026-05-21 10:55:33,6592690, Ketinggian (Altitude) : 2012.28, Kemiringan (pitch) : 10.85, Kemiringan (roll) : -3.24
2026-05-21 10:55:34,6593694, Ketinggian (Altitude) : 2012.28, Kemiringan (pitch) : 5.43, Kemiringan (roll) : 8.96
2026-05-21 10:55:35,6594698, Ketinggian (Altitude) : 2012.27, Kemiringan (pitch) : 2.37, Kemiringan (roll) : -5.85
2026-05-21 10:55:36,6595702, Ketinggian (Altitude) : 2012.28, Kemiringan (pitch) : 19.28, Kemiringan (roll) : 21.75
2026-05-21 10:55:37,6596706, Ketinggian (Altitude) : 2012.26, Kemiringan (pitch) : 13.77, Kemiringan (roll) : 47.36
2026-05-21 10:55:38,6597710, Ketinggian (Altitude) : 2012.26, Kemiringan (pitch) : -1.04, Kemiringan (roll) : 20.61
2026-05-21 10:55:39,6598714, Ketinggian (Altitude) : 2012.23, Kemiringan (pitch) : -11.71, Kemiringan (roll) : 32.36
2026-05-21 10:55:40,6599718, Ketinggian (Altitude) : 2012.23, Kemiringan (pitch) : -12.14, Kemiringan (roll) : 31.90
2026-05-21 10:55:41,6600722, Ketinggian (Altitude) : 2012.20, Kemiringan (pitch) : -5.28, Kemiringan (roll) : 32.62
2026-05-21 10:55:42,6601726, Ketinggian (Altitude) : 2012.18, Kemiringan (pitch) : -31.44, Kemiringan (roll) : 29.68
2026-05-21 10:55:43,6602730, Ketinggian (Altitude) : 2012.18, Kemiringan (pitch) : -15.16, Kemiringan (roll) : 28.20
2026-05-21 10:55:44,6603734, Ketinggian (Altitude) : 2012.18, Kemiringan (pitch) : -16.81, Kemiringan (roll) : 27.39
2026-05-21 10:55:45,6604738, Ketinggian (Altitude) : 2012.18, Kemiringan (pitch) : -9.07, Kemiringan (roll) : 41.15
2026-05-21 10:55:46,6605742, Ketinggian (Altitude) : 2012.17, Kemiringan (pitch) : -1.31, Kemiringan (roll) : 26.86
2026-05-21 10:55:47,6606746, Ketinggian (Altitude) : 2012.17, Kemiringan (pitch) : 5.08, Kemiringan (roll) : 30.70
2026-05-21 10:55:48,6607750, Ketinggian (Altitude) : 2012.14, Kemiringan (pitch) : 2.85, Kemiringan (roll) : 29.41
2026-05-21 10:55:49,6608754, Ketinggian (Altitude) : 2012.14, Kemiringan (pitch) : 12.75, Kemiringan (roll) : 10.35
2026-05-21 10:55:50,6609758, Ketinggian (Altitude) : 2012.14, Kemiringan (pitch) : 18.94, Kemiringan (roll) : 11.55
2026-05-21 10:55:51,6610762, Ketinggian (Altitude) : 2012.14, Kemiringan (pitch) : 10.20, Kemiringan (roll) : 13.80
2026-05-21 10:55:52,6611766, Ketinggian (Altitude) : 2012.13, Kemiringan (pitch) : 5.97, Kemiringan (roll) : 7.91
2026-05-21 10:55:53,6612770, Ketinggian (Altitude) : 2012.13, Kemiringan (pitch) : 11.58, Kemiringan (roll) : -0.46
2026-05-21 10:55:54,6613774, Ketinggian (Altitude) : 2012.10, Kemiringan (pitch) : 4.16, Kemiringan (roll) : 0.16
2026-05-21 10:55:55,6614778, Ketinggian (Altitude) : 2012.12, Kemiringan (pitch) : 11.91, Kemiringan (roll) : 15.77
2026-05-21 10:55:56,6615782, Ketinggian (Altitude) : 2012.10, Kemiringan (pitch) : -12.49, Kemiringan (roll) : 6.25
2026-05-21 10:55:57,6616786, Ketinggian (Altitude) : 2012.07, Kemiringan (pitch) : -22.32, Kemiringan (roll) : 2.79
2026-05-21 10:55:58,6617790, Ketinggian (Altitude) : 2012.07, Kemiringan (pitch) : -17.76, Kemiringan (roll) : -5.92
2026-05-21 10:55:59,6618794, Ketinggian (Altitude) : 2012.04, Kemiringan (pitch) : -26.40, Kemiringan (roll) : 0.44
2026-05-21 10:56:00,6619798, Ketinggian (Altitude) : 2012.04, Kemiringan (pitch) : -16.83, Kemiringan (roll) : -0.09
2026-05-21 10:56:01,6620802, Ketinggian (Altitude) : 2012.04, Kemiringan (pitch) : -30.68, Kemiringan (roll) : 5.96
2026-05-21 10:56:02,6621806, Ketinggian (Altitude) : 2012.04, Kemiringan (pitch) : -12.88, Kemiringan (roll) : 9.89
2026-05-21 10:56:03,6622810, Ketinggian (Altitude) : 2012.01, Kemiringan (pitch) : -14.94, Kemiringan (roll) : 5.86
2026-05-21 10:56:04,6623814, Ketinggian (Altitude) : 2012.00, Kemiringan (pitch) : -6.22, Kemiringan (roll) : 2.04
2026-05-21 10:56:05,6624818, Ketinggian (Altitude) : 2012.00, Kemiringan (pitch) : -22.01, Kemiringan (roll) : 6.90
2026-05-21 10:56:06,6625822, Ketinggian (Altitude) : 2012.01, Kemiringan (pitch) : -29.29, Kemiringan (roll) : 12.27
2026-05-21 10:56:07,6626826, Ketinggian (Altitude) : 2012.01, Kemiringan (pitch) : -0.71, Kemiringan (roll) : -5.50
2026-05-21 10:56:08,6627830, Ketinggian (Altitude) : 2012.01, Kemiringan (pitch) : -17.38, Kemiringan (roll) : 15.04
