Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:31:37,5156970, Ketinggian (Altitude) : 1980.77, Kemiringan (pitch) : 20.74, Kemiringan (roll) : 16.34
2026-05-21 10:31:38,5157974, Ketinggian (Altitude) : 1980.85, Kemiringan (pitch) : -3.42, Kemiringan (roll) : 5.03
2026-05-21 10:31:39,5158978, Ketinggian (Altitude) : 1980.93, Kemiringan (pitch) : -7.85, Kemiringan (roll) : 4.16
2026-05-21 10:31:40,5159982, Ketinggian (Altitude) : 1980.98, Kemiringan (pitch) : 27.13, Kemiringan (roll) : -0.43
2026-05-21 10:31:42,5160986, Ketinggian (Altitude) : 1981.04, Kemiringan (pitch) : -0.30, Kemiringan (roll) : 4.67
2026-05-21 10:31:43,5161990, Ketinggian (Altitude) : 1981.10, Kemiringan (pitch) : 2.03, Kemiringan (roll) : 18.41
2026-05-21 10:31:44,5162994, Ketinggian (Altitude) : 1981.19, Kemiringan (pitch) : 17.04, Kemiringan (roll) : 3.28
2026-05-21 10:31:45,5163998, Ketinggian (Altitude) : 1981.24, Kemiringan (pitch) : -11.37, Kemiringan (roll) : 34.98
2026-05-21 10:31:46,5165002, Ketinggian (Altitude) : 1981.30, Kemiringan (pitch) : -3.80, Kemiringan (roll) : 23.62
2026-05-21 10:31:47,5166006, Ketinggian (Altitude) : 1981.38, Kemiringan (pitch) : 8.43, Kemiringan (roll) : 8.73
2026-05-21 10:31:48,5167010, Ketinggian (Altitude) : 1981.43, Kemiringan (pitch) : -2.06, Kemiringan (roll) : 6.25
2026-05-21 10:31:49,5168014, Ketinggian (Altitude) : 1981.47, Kemiringan (pitch) : 4.70, Kemiringan (roll) : 3.73
2026-05-21 10:31:50,5169018, Ketinggian (Altitude) : 1981.50, Kemiringan (pitch) : 4.60, Kemiringan (roll) : 3.41
2026-05-21 10:31:51,5170022, Ketinggian (Altitude) : 1981.56, Kemiringan (pitch) : -6.34, Kemiringan (roll) : 36.42
2026-05-21 10:31:52,5171026, Ketinggian (Altitude) : 1981.59, Kemiringan (pitch) : -4.19, Kemiringan (roll) : 16.61
2026-05-21 10:31:53,5172030, Ketinggian (Altitude) : 1981.61, Kemiringan (pitch) : 10.31, Kemiringan (roll) : -3.66
2026-05-21 10:31:54,5173034, Ketinggian (Altitude) : 1981.64, Kemiringan (pitch) : 6.47, Kemiringan (roll) : 24.39
2026-05-21 10:31:55,5174038, Ketinggian (Altitude) : 1981.67, Kemiringan (pitch) : 3.33, Kemiringan (roll) : 16.48
2026-05-21 10:31:56,5175042, Ketinggian (Altitude) : 1981.67, Kemiringan (pitch) : 32.21, Kemiringan (roll) : 37.90
2026-05-21 10:31:57,5176046, Ketinggian (Altitude) : 1981.67, Kemiringan (pitch) : 13.50, Kemiringan (roll) : 8.86
2026-05-21 10:31:58,5177050, Ketinggian (Altitude) : 1981.70, Kemiringan (pitch) : -1.44, Kemiringan (roll) : -1.50
2026-05-21 10:31:59,5178054, Ketinggian (Altitude) : 1981.70, Kemiringan (pitch) : 1.71, Kemiringan (roll) : -15.84
2026-05-21 10:32:00,5179058, Ketinggian (Altitude) : 1981.68, Kemiringan (pitch) : -3.72, Kemiringan (roll) : 34.78
2026-05-21 10:32:01,5180062, Ketinggian (Altitude) : 1981.66, Kemiringan (pitch) : 4.61, Kemiringan (roll) : 24.90
2026-05-21 10:32:02,5181066, Ketinggian (Altitude) : 1981.66, Kemiringan (pitch) : -3.47, Kemiringan (roll) : 15.81
2026-05-21 10:32:03,5182070, Ketinggian (Altitude) : 1981.63, Kemiringan (pitch) : -17.45, Kemiringan (roll) : 13.33
2026-05-21 10:32:04,5183074, Ketinggian (Altitude) : 1981.63, Kemiringan (pitch) : 3.84, Kemiringan (roll) : -3.55
2026-05-21 10:32:05,5184078, Ketinggian (Altitude) : 1981.60, Kemiringan (pitch) : 2.68, Kemiringan (roll) : 25.00
2026-05-21 10:32:06,5185082, Ketinggian (Altitude) : 1981.60, Kemiringan (pitch) : 7.52, Kemiringan (roll) : 7.29
2026-05-21 10:32:07,5186086, Ketinggian (Altitude) : 1981.57, Kemiringan (pitch) : 2.26, Kemiringan (roll) : 4.14
2026-05-21 10:32:08,5187090, Ketinggian (Altitude) : 1981.57, Kemiringan (pitch) : 5.22, Kemiringan (roll) : 1.59
2026-05-21 10:32:09,5188094, Ketinggian (Altitude) : 1981.54, Kemiringan (pitch) : -12.62, Kemiringan (roll) : 23.42
2026-05-21 10:32:10,5189098, Ketinggian (Altitude) : 1981.53, Kemiringan (pitch) : 0.95, Kemiringan (roll) : 21.09
2026-05-21 10:32:11,5190102, Ketinggian (Altitude) : 1981.51, Kemiringan (pitch) : 5.79, Kemiringan (roll) : 16.26
2026-05-21 10:32:12,5191106, Ketinggian (Altitude) : 1981.48, Kemiringan (pitch) : 24.21, Kemiringan (roll) : 10.51
2026-05-21 10:32:13,5192110, Ketinggian (Altitude) : 1981.48, Kemiringan (pitch) : 15.07, Kemiringan (roll) : 4.55
2026-05-21 10:32:14,5193114, Ketinggian (Altitude) : 1981.45, Kemiringan (pitch) : 7.53, Kemiringan (roll) : 24.17
2026-05-21 10:32:15,5194118, Ketinggian (Altitude) : 1981.44, Kemiringan (pitch) : -0.65, Kemiringan (roll) : 21.42
2026-05-21 10:32:16,5195122, Ketinggian (Altitude) : 1981.43, Kemiringan (pitch) : -6.25, Kemiringan (roll) : 25.37
2026-05-21 10:32:17,5196126, Ketinggian (Altitude) : 1981.43, Kemiringan (pitch) : 3.16, Kemiringan (roll) : 27.64
