Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:02:07,3386918, Ketinggian (Altitude) : 1978.79, Kemiringan (pitch) : 2.07, Kemiringan (roll) : -1.47
2026-05-21 10:02:08,3387922, Ketinggian (Altitude) : 1978.88, Kemiringan (pitch) : 3.16, Kemiringan (roll) : -7.43
2026-05-21 10:02:09,3388926, Ketinggian (Altitude) : 1978.96, Kemiringan (pitch) : 1.86, Kemiringan (roll) : 8.06
2026-05-21 10:02:10,3389930, Ketinggian (Altitude) : 1979.05, Kemiringan (pitch) : -9.29, Kemiringan (roll) : -2.60
2026-05-21 10:02:11,3390934, Ketinggian (Altitude) : 1979.16, Kemiringan (pitch) : -3.98, Kemiringan (roll) : -0.44
2026-05-21 10:02:12,3391938, Ketinggian (Altitude) : 1979.22, Kemiringan (pitch) : -3.79, Kemiringan (roll) : -2.95
2026-05-21 10:02:13,3392942, Ketinggian (Altitude) : 1979.31, Kemiringan (pitch) : -0.14, Kemiringan (roll) : 1.57
2026-05-21 10:02:14,3393946, Ketinggian (Altitude) : 1979.42, Kemiringan (pitch) : 5.01, Kemiringan (roll) : 1.66
2026-05-21 10:02:15,3394950, Ketinggian (Altitude) : 1979.51, Kemiringan (pitch) : 1.24, Kemiringan (roll) : -11.56
2026-05-21 10:02:16,3395954, Ketinggian (Altitude) : 1979.62, Kemiringan (pitch) : -2.25, Kemiringan (roll) : -2.54
2026-05-21 10:02:17,3396958, Ketinggian (Altitude) : 1979.71, Kemiringan (pitch) : 4.69, Kemiringan (roll) : 1.25
2026-05-21 10:02:18,3397962, Ketinggian (Altitude) : 1979.79, Kemiringan (pitch) : -6.20, Kemiringan (roll) : -3.26
2026-05-21 10:02:19,3398966, Ketinggian (Altitude) : 1979.91, Kemiringan (pitch) : -8.15, Kemiringan (roll) : 3.39
2026-05-21 10:02:20,3399970, Ketinggian (Altitude) : 1979.99, Kemiringan (pitch) : -2.47, Kemiringan (roll) : 4.17
2026-05-21 10:02:22,3400974, Ketinggian (Altitude) : 1980.05, Kemiringan (pitch) : -4.77, Kemiringan (roll) : -3.75
2026-05-21 10:02:23,3401978, Ketinggian (Altitude) : 1980.15, Kemiringan (pitch) : -9.33, Kemiringan (roll) : -4.54
2026-05-21 10:02:24,3402982, Ketinggian (Altitude) : 1980.22, Kemiringan (pitch) : -8.33, Kemiringan (roll) : -0.92
2026-05-21 10:02:25,3403986, Ketinggian (Altitude) : 1980.32, Kemiringan (pitch) : 0.18, Kemiringan (roll) : -6.69
2026-05-21 10:02:26,3404990, Ketinggian (Altitude) : 1980.41, Kemiringan (pitch) : -1.24, Kemiringan (roll) : -8.85
2026-05-21 10:02:27,3405994, Ketinggian (Altitude) : 1980.50, Kemiringan (pitch) : -1.94, Kemiringan (roll) : 2.57
2026-05-21 10:02:28,3406998, Ketinggian (Altitude) : 1980.58, Kemiringan (pitch) : -4.25, Kemiringan (roll) : -6.31
